"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"6971260","36552763","2015-06-23","N/A","N/A","100%","f","1","['email', 'facebook', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Wireless Internet,Wheelchair Accessible,Pets live on this property,Elevator in Building,Heating,Smoke Detector}","1","2","strict","$120.00"
"3738724","1311683","2011-10-19","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","1","1","flexible","$240.00"
"945833","5124845","2013-02-17","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","House","Entire home/apt","5","2.0","3","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Cat(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","1","5","strict","$275.00"
"5261239","27233816","2015-02-04","within an hour","100%","100%","f","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","2","1","strict","$103.00"
"4596493","5222362","2013-02-25","within a day","100%","N/A","f","1","['email', 'phone']","f","Lower Queen Anne","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{Cable TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","3","strict","$165.00"
"4310055","22372103","2014-10-10","within a day","50%","N/A","f","1","['email', 'phone']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Pets live on this property,Dog(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","2","flexible","$120.00"
"3720429","19000707","2014-07-27","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$200.00"
"6956301","36383359","2015-06-21","N/A","N/A","100%","f","1","['phone', 'facebook', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","1","flexible","$120.00"
"6750430","24940969","2014-12-17","within an hour","100%","N/A","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$200.00"
"8373664","23792018","2014-11-15","within an hour","100%","100%","f","5","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","flexible","$115.00"
"6783394","1623580","2012-01-18","within an hour","100%","100%","f","12","['email', 'phone', 'google', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","3","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","strict","$125.00"
"9332620","20693394","2014-08-29","within a day","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer}","1","2","flexible","$75.00"
"6727846","21897232","2014-09-28","within a day","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","2","flexible","$115.00"
"1321090","2612779","2012-06-12","within an hour","100%","100%","t","3","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$95.00"
"10170744","24689607","2014-12-10","within a day","96%","100%","f","19","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","6","1.0","2","5","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","2","1","strict","$259.00"
"8503720","44772726","2015-09-21","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Shampoo}","1","1","flexible","$80.00"
"6780670","1436798","2011-11-23","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Smoke Detector}","1","1","flexible","$130.00"
"9370738","23792018","2014-11-15","within an hour","100%","100%","f","5","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","strict","$89.00"
"1060467","5836283","2013-04-08","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Pets live on this property,Dog(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","3","strict","$130.00"
"9516743","49310912","2015-11-18","N/A","N/A","N/A","f","1","['phone']","f","Lower Queen Anne","Townhouse","Entire home/apt","4","1.5","2","2","Real Bed","{Kitchen,Free Parking on Premises,Pets Allowed,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Hangers,Laptop Friendly Workspace}","1","3","flexible","$150.00"
"6240501","28304516","2015-02-24","within a few hours","100%","100%","f","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo}","1","1","moderate","$72.00"
"8150145","26504229","2015-01-21","within an hour","100%","100%","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","House","Entire home/apt","6","3.0","3","3","Real Bed","{TV,Cable TV,Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","6","2","strict","$275.00"
"8967776","46865668","2015-10-18","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","1","flexible","$80.00"
"10000273","51372899","2015-12-14","within an hour","83%","100%","f","1","['email', 'phone']","f","Lower Queen Anne","Apartment","Entire home/apt","5","2.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector}","1","2","flexible","$175.00"
"9679301","25667310","2015-01-05","within an hour","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","0","1","strict","$75.00"
"8690491","15433538","2014-05-12","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop Friendly Workspace}","1","2","flexible","$95.00"
"7678064","36057637","2015-06-17","within an hour","100%","100%","f","4","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Lower Queen Anne","Townhouse","Entire home/apt","6","3.5","3","5","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","6","3","strict","$310.00"
"7798575","6218633","2013-05-04","within a day","100%","100%","t","2","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Shared room","1","1.0","1","1","Couch","{TV,Wireless Internet,Kitchen,Elevator in Building,Heating,Smoke Detector,Carbon Monoxide Detector}","1","2","flexible","$38.00"
"4988679","21303244","2014-09-14","within a day","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","5","moderate","$189.00"
"6093756","31477848","2015-04-18","within a few hours","67%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","moderate","$205.00"
"7921289","3401560","2012-08-28","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","1","2","moderate","$199.00"
"10108451","51875760","2015-12-21","within a few hours","100%","100%","f","1","['email', 'phone', 'google', 'kba']","t","Lower Queen Anne","Condominium","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Laptop Friendly Workspace}","1","1","flexible","$150.00"
"8117705","42865055","2015-08-29","within a day","89%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Condominium","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Essentials,Shampoo}","1","1","flexible","$67.00"
"4324917","1628476","2012-01-19","within an hour","100%","100%","t","1","['email', 'phone', 'reviews', 'kba']","t","Lower Queen Anne","House","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","flexible","$72.00"
"5061566","26139245","2015-01-15","within a few hours","100%","N/A","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","2","flexible","$175.00"
"8575663","36057637","2015-06-17","within an hour","100%","100%","f","4","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Lower Queen Anne","Townhouse","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer}","2","2","strict","$119.00"
"8518308","7465403","2013-07-13","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$97.00"
"3562617","17937451","2014-07-10","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","2","2","Real Bed","{Internet,Wireless Internet,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","1","strict","$200.00"
"7109735","24798041","2014-12-13","within a few hours","67%","N/A","f","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","Lower Queen Anne","House","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","strict","$190.00"
"8501721","44767474","2015-09-21","within a few hours","75%","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","House","Private room","1","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Washer,Dryer,Essentials}","1","3","flexible","$100.00"
"5306727","15611795","2014-05-16","within a day","80%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","2","flexible","$99.00"
"909102","1881431","2012-03-08","within a day","80%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","House","Private room","2","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","3","moderate","$99.00"
"8608525","36057637","2015-06-17","within an hour","100%","100%","f","4","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Lower Queen Anne","Townhouse","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer}","1","2","flexible","$119.00"
"170273","804996","2011-07-11","within an hour","100%","100%","t","3","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","2","2","strict","$225.00"
"7075913","33915019","2015-05-21","within a few hours","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials}","1","2","flexible","$100.00"
"481220","804996","2011-07-11","within an hour","100%","100%","t","3","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hair Dryer,Iron}","4","2","moderate","$195.00"
"6961346","36501296","2015-06-23","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$85.00"
"9975073","51256001","2015-12-13","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook']","f","Lower Queen Anne","Condominium","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace}","1","3","flexible","$105.00"
"6517594","6950390","2013-06-16","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","Lower Queen Anne","Loft","Entire home/apt","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","3","strict","$190.00"
"10170577","24689607","2014-12-10","within a day","96%","100%","f","19","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Indoor Fireplace,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","2","1","strict","$149.00"
"7680670","38679095","2015-07-16","within an hour","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","flexible","$119.00"
"5946675","26233645","2015-01-17","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Elevator in Building,Indoor Fireplace,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","2","moderate","$145.00"
"7162664","37512848","2015-07-04","within a few hours","100%","100%","t","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Lower Queen Anne","House","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","2","2","strict","$220.00"
"6901218","26138574","2015-01-15","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Smoke Detector,Carbon Monoxide Detector,Shampoo}","2","2","flexible","$99.00"
"4951430","25523081","2015-01-03","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{Cable TV,Wireless Internet,Kitchen,Heating,Washer}","2","2","flexible","$125.00"
"7202016","37686877","2015-07-06","within an hour","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Pull-out Sofa","{Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,24-Hour Check-in,Hangers,Hair Dryer}","1","2","flexible","$75.00"
"5538663","1100212","2011-09-02","within a few hours","100%","100%","f","3","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Shampoo}","1","1","strict","$145.00"
"363064","207419","2010-08-20","within a few hours","90%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Entire home/apt","3","1.0","0","2","Futon","{Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","strict","$90.00"
"7809595","38206131","2015-07-12","within a few hours","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews']","f","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","2","2","flexible","$76.00"
"9094836","47418921","2015-10-25","within an hour","100%","100%","f","1","['phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo}","1","1","moderate","$150.00"
"3039438","14860162","2014-04-28","within a few hours","90%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","Lower Queen Anne","Apartment","Private room","2","1.0","1","1","Real Bed","{Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo}","2","1","moderate","$93.00"
"8847979","21505796","2014-09-18","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Essentials,Shampoo,24-Hour Check-in,Hangers,Iron,Laptop Friendly Workspace}","0","1","strict","$89.00"
"4047399","11654429","2014-01-26","N/A","N/A","100%","f","1","['email', 'phone', 'reviews']","f","Lower Queen Anne","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Elevator in Building,Heating,Washer,Essentials}","2","2","moderate","$160.00"
"66611","215230","2010-08-28","within a few hours","100%","100%","f","4","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Wedgwood","House","Private room","1","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","3","moderate","$65.00"
"7279669","627014","2011-05-25","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews']","f","Wedgwood","Apartment","Private room","1","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Breakfast,Pets live on this property,Cat(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","moderate","$65.00"
"9716348","50159028","2015-11-29","N/A","N/A","N/A","f","1","['email', 'phone']","f","Wedgwood","House","Private room","1","1.0","1","1","Real Bed","{TV,Dryer,Smoke Detector,Carbon Monoxide Detector}","1","1","flexible","$75.00"
"9887142","50862682","2015-12-08","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'google', 'kba']","t","Wedgwood","House","Private room","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Iron,Laptop Friendly Workspace}","2","2","flexible","$80.00"
"7007118","14098675","2014-04-09","within a few hours","83%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","Wedgwood","House","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Wheelchair Accessible,Free Parking on Premises,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","1","strict","$100.00"
