"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"7511838","https://a1.muscache.com/im/pictures/105168503/a4a67060_original.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.358743453354435","-71.14000462888497","Apartment","Private room","2","3.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$85.00","1","2","22","2015-08-08","2016-08-21","98","10","10","10","10","9","10","strict","1.66"
"13264687","https://a2.muscache.com/im/pictures/33e95261-eccf-47d9-8309-0553cefd9ce1.jpg?aki_policy=large","73947522","2016-05-25","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/2225c732-3a64-465b-b077-aa4b7fb7e679.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","42.35639291040471","-71.16396428401576","Apartment","Shared room","2","2.0","1","1","Pull-out Sofa","{Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$40.00","1","1","6","2016-06-16","2016-07-24","80","9","9","9","10","10","10","flexible","2.14"
"11757251","https://a2.muscache.com/im/pictures/ff51cec3-bfe0-4087-a35b-c9c860f45890.jpg?aki_policy=large","26873897","2015-01-28","N/A","N/A","N/A","f","https://a2.muscache.com/im/pictures/4b347c79-fea9-4fcf-a5fc-98e5f95f7866.jpg?aki_policy=profile_x_medium","1","['email', 'phone']","f","42.345383212983485","-71.13764336947422","House","Private room","1","2.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Buzzer/Wireless Intercom,Heating,Washer,Dryer,24-Hour Check-in,Laptop Friendly Workspace}","$30.00","1","1","3","2016-03-15","2016-03-29","20","4","2","2","6","6","4","flexible","0.51"
"8518237","https://a2.muscache.com/im/pictures/d1ab6c71-cde8-4ef2-8f1a-d34d968fde12.jpg?aki_policy=large","44851947","2015-09-22","within an hour","100%","96%","t","https://a2.muscache.com/im/pictures/3a959e3d-ad16-401d-87c3-4ec3ae0a6e9d.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'jumio']","t","42.34099873400789","-71.15994489630907","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$250.00","1","2","42","2015-09-24","2016-08-20","100","10","10","10","10","10","10","strict","3.60"
"8461819","https://a2.muscache.com/im/pictures/2d6bd72e-e833-43e5-a072-d168bfc882bd.jpg?aki_policy=large","44544181","2015-09-19","within a few hours","90%","67%","f","https://a2.muscache.com/im/pictures/49397db7-fc27-4a3b-9db5-218705d3c56c.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.349821034684794","-71.16097748811548","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Smoke Detector,First Aid Kit,Fire Extinguisher}","$70.00","1","1","2","2016-08-11","2016-09-01","100","10","10","10","10","10","10","moderate","2"
"466361","https://a1.muscache.com/im/pictures/5832931/d0ccd2c5_original.jpg?aki_policy=large","2315920","2012-05-07","within an hour","100%","87%","f","https://a0.muscache.com/im/users/2315920/profile_pic/1428030423/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","42.3610776365189","-71.14232534154723","Apartment","Entire home/apt","5","1.0","2","3","Real Bed","{Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Other pet(s),Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector}","$80.00","1","1","48","2012-06-25","2016-08-08","91","9","8","10","9","9","9","flexible","0.94"
"2227959","https://a1.muscache.com/im/pictures/49716860/f10b9797_original.jpg?aki_policy=large","2005394","2012-03-25","within a few hours","100%","89%","f","https://a1.muscache.com/im/users/2005394/profile_pic/1399764269/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.34488948972338","-71.13714359431833","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Pets live on this property,Cat(s),Heating,Washer,Dryer,Essentials}","$65.00","1","1","176","2014-09-05","2016-08-09","92","10","9","10","10","9","9","flexible","7.19"
"9250014","https://a2.muscache.com/im/pictures/ec5a4429-59c0-4f91-ae8c-adf3cb9dbce1.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.3607237397805","-71.1414733982852","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$79.00","1","2","10","2016-03-01","2016-08-14","96","10","10","10","9","9","9","strict","1.57"
"4662379","https://a2.muscache.com/im/pictures/90646201/a9cbf501_original.jpg?aki_policy=large","24124767","2014-11-24","within an hour","100%","100%","f","https://a0.muscache.com/im/users/24124767/profile_pic/1416873437/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.34771383056897","-71.15539709952431","House","Entire home/apt","12","2.0","4","8","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$450.00","10","3","20","2014-12-07","2016-09-02","97","9","10","10","10","10","10","moderate","0.94"
"2729015","https://a0.muscache.com/im/pictures/35592729/6b04e170_original.jpg?aki_policy=large","8130814","2013-08-13","within a day","100%","100%","f","https://a1.muscache.com/im/users/8130814/profile_pic/1376409421/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.35349154423057","-71.16255660516158","Apartment","Entire home/apt","1","1.0","1","1","Futon","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Laptop Friendly Workspace}","$85.00","1","3","1","2014-05-22","2014-05-22","80","10","10","8","8","10","10","moderate","0.04"
"11494020","https://a2.muscache.com/im/pictures/dd9b6ac6-fab5-44ab-a833-a8a67c1745ba.jpg?aki_policy=large","60344161","2016-02-25","within an hour","100%","100%","f","https://a2.muscache.com/defaults/user_pic-225x225.png?v=2","1","['email', 'phone', 'reviews', 'jumio']","t","42.34701863091083","-71.14648281015168","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Air Conditioning,Kitchen,Pets Allowed,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Shampoo,Hangers,Hair Dryer,Iron}","$89.00","1","5","9","2016-05-01","2016-08-22","100","10","10","10","10","10","10","flexible","2.08"
"4628907","https://a2.muscache.com/im/pictures/58128664/bfc9bc75_original.jpg?aki_policy=large","15019209","2014-05-02","N/A","N/A","N/A","f","https://a1.muscache.com/im/users/15019209/profile_pic/1416972035/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.349420167886755","-71.14008100398918","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Pets live on this property,Cat(s),Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop Friendly Workspace}","$49.00","1","1","6","2014-12-01","2016-03-15","60","5","4","10","9","10","6","flexible","0.28"
"11067772","https://a2.muscache.com/im/pictures/c7aca0d3-e88b-4e4c-abaa-1d09790f7185.jpg?aki_policy=large","31340713","2015-04-16","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/0d987cb1-43f8-466d-9e7e-735922c6ba17.jpg?aki_policy=profile_x_medium","17","['email', 'phone', 'reviews', 'jumio']","t","42.34212024818674","-71.1543926029886","Apartment","Entire home/apt","4","1.0","0","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$85.00","2","1","15","2016-04-05","2016-08-19","93","10","10","10","10","10","9","strict","2.88"
"13674701","https://a2.muscache.com/im/pictures/4ad70ad5-50ce-4511-b1c8-d961b675765c.jpg?aki_policy=large","79566228","2016-06-23","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/910a4504-997e-44d0-b5ed-2aa6e3fbd79c.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.350829941796945","-71.1641055755412","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,Hair Dryer,Iron,Laptop Friendly Workspace}","$165.00","1","1","2","2016-08-27","2016-09-03","90","10","9","10","9","10","10","flexible","2"
"13265095","https://a2.muscache.com/im/pictures/2f6bc1e7-cee0-4286-b0c1-c2ff3b1d45bb.jpg?aki_policy=large","68779474","2016-04-25","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/4a36dd10-26c4-4bb6-ab6c-adb1239bcf9b.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","42.33849421236447","-71.15534373669092","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Wireless Internet,Air Conditioning,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Shampoo,Lock on Bedroom Door,Hangers,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$120.00","1","3","2","2016-06-16","2016-06-22","100","10","10","10","10","10","10","moderate","0.71"
"11921486","https://a2.muscache.com/im/pictures/1e36aac0-14b4-44c1-a67d-8c7e5804850e.jpg?aki_policy=large","63617461","2016-03-19","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/cd57c932-52bf-4b22-8cf2-e89809f24e2a.jpg?aki_policy=profile_x_medium","1","['phone', 'reviews']","f","42.34957660664694","-71.16087132628869","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Breakfast,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Shampoo}","$90.00","1","1","2","2016-04-05","2016-08-21","80","10","9","10","10","9","9","flexible","0.38"
"7509273","https://a2.muscache.com/im/pictures/111863411/7beb6c47_original.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.36088058647316","-71.14139966710846","Apartment","Private room","1","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$69.00","1","2","7","2015-10-25","2016-08-08","94","10","10","9","10","9","9","strict","0.66"
"1171578","https://a1.muscache.com/im/pictures/18698922/994fd87e_original.jpg?aki_policy=large","3765817","2012-10-05","within a few hours","100%","100%","t","https://a2.muscache.com/im/users/3765817/profile_pic/1369170881/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.353839520145456","-71.16794708942089","House","Private room","2","1.0","1","2","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$99.00","2","1","108","2013-08-26","2016-08-31","97","10","10","10","10","10","10","moderate","2.92"
"1937433","https://a2.muscache.com/im/pictures/919f53c2-c870-4b9c-b2d7-7fca9f2dde95.jpg?aki_policy=large","10024266","2013-11-15","within a few hours","100%","92%","f","https://a2.muscache.com/im/pictures/ccb9efe3-9e34-49d9-a565-03c40b218c21.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","42.347994031792744","-71.14258802439517","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Pets live on this property,Heating,Washer,Dryer,First Aid Kit,Essentials,Hangers,Iron,Laptop Friendly Workspace}","$68.00","1","1","10","2016-05-30","2016-09-01","98","10","10","10","10","9","9","moderate","2.97"
"7921649","https://a0.muscache.com/im/pictures/105167728/2223f5a1_original.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.35964213737687","-71.14056890415276","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$79.00","1","2","16","2015-09-27","2016-08-26","93","10","9","10","10","9","10","strict","1.38"
"7054058","https://a2.muscache.com/im/pictures/9f9eadea-6612-4add-baa9-96065610ae69.jpg?aki_policy=large","7198154","2013-06-30","within an hour","100%","95%","t","https://a2.muscache.com/im/pictures/a1e14687-e7e0-4b8d-93d8-23f0e823f389.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'google', 'linkedin', 'amex', 'reviews', 'jumio']","t","42.33717041572977","-71.14965431332847","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$150.00","2","3","14","2015-07-14","2016-07-31","96","10","10","10","10","9","9","moderate","1.00"
"7692933","https://a2.muscache.com/im/pictures/102625677/1f1c9792_original.jpg?aki_policy=large","9508341","2013-10-18","within an hour","100%","100%","f","https://a2.muscache.com/im/users/9508341/profile_pic/1382145687/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'jumio']","t","42.355679628368215","-71.162144870875","Townhouse","Private room","1","1.5","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Breakfast,Pets live on this property,Dog(s),Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$59.00","1","1","90","2015-08-22","2016-08-31","96","10","10","10","10","9","10","moderate","7.05"
"14780153","https://a2.muscache.com/im/pictures/452c29c0-0d38-496d-9dc8-b83f18e446ba.jpg?aki_policy=large","81160490","2016-07-01","within an hour","100%","86%","f","https://a2.muscache.com/im/pictures/20d52f7c-45fc-4114-bf74-34410c00be59.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'google', 'reviews', 'jumio']","t","42.345913542888006","-71.15091592034777","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Hot Tub,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$79.00","1","1","2","2016-09-02","2016-09-05","90","8","10","10","10","10","8","moderate","2"
"10607657","https://a2.muscache.com/im/pictures/4b2f9bf2-3f16-4c74-8fe1-367b477980f2.jpg?aki_policy=large","314580","2010-12-09","within an hour","100%","92%","f","https://a2.muscache.com/im/pictures/f88fee1d-f442-4f40-8789-55ee3f5df986.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","42.338515129250105","-71.1524077339656","Apartment","Entire home/apt","2","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$175.00","3","2","6","2016-04-24","2016-08-28","93","10","10","10","10","10","9","strict","1.31"
"11688611","https://a2.muscache.com/im/pictures/06408dcf-6477-49ec-9030-defd87052641.jpg?aki_policy=large","12243051","2014-02-14","within a few hours","71%","98%","f","https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium","363","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","42.34152067079311","-71.14936702092622","Apartment","Entire home/apt","4","1.5","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Pets Allowed,Gym,Elevator in Building,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$239.00","2","3","7","2016-05-14","2016-08-03","97","10","10","10","10","10","10","strict","1.79"
"7805515","https://a0.muscache.com/im/pictures/104667326/a7a2b145_original.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.360908454140954","-71.1419871429175","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$120.00","1","2","17","2015-08-13","2016-09-03","95","10","10","10","10","9","10","strict","1.30"
"11147761","https://a2.muscache.com/im/pictures/fb8009ed-6a8c-4cf9-a905-94580d005aa0.jpg?aki_policy=large","57951755","2016-02-08","within a day","100%","0%","t","https://a2.muscache.com/im/pictures/ff3ea478-b711-4668-8665-522875b46321.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.34106535359011","-71.15362521108493","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$194.00","6","1","13","2016-03-09","2016-07-23","98","10","10","10","10","9","9","strict","2.13"
"4652263","https://a1.muscache.com/im/pictures/58425658/981c81c0_original.jpg?aki_policy=large","24075349","2014-11-23","within a day","100%","100%","f","https://a0.muscache.com/im/users/24075349/profile_pic/1416783401/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.339250930873874","-71.15959684318334","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Fire Extinguisher}","$250.00","1","1","1","2016-08-29","2016-08-29","80","10","8","10","10","10","8","moderate","1"
"13960193","https://a2.muscache.com/im/pictures/b55522c5-9563-4553-bdbc-fa4fe48ab316.jpg?aki_policy=large","82946167","2016-07-10","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/42754f37-6475-482d-9085-099fbd643c71.jpg?aki_policy=profile_x_medium","4","['email', 'phone', 'reviews']","f","42.3414054603102","-71.14994272534629","Apartment","Private room","1","3.0","1","1","Real Bed","{Wireless Internet,Kitchen,Smoke Detector,Carbon Monoxide Detector,Lock on Bedroom Door,Laptop Friendly Workspace}","$38.00","1","2","5","2016-07-16","2016-08-13","60","7","6","6","7","8","6","flexible","2.78"
"8378257","https://a2.muscache.com/im/pictures/107679324/1d60a3e7_original.jpg?aki_policy=large","12996682","2014-03-10","within a day","100%","81%","f","https://a2.muscache.com/im/users/12996682/profile_pic/1442230114/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.35126875950941","-71.14888344909197","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Smoking Allowed,Pets Allowed,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","$85.00","1","1","7","2015-10-03","2016-08-29","86","9","8","9","9","9","9","flexible","0.62"
"7476671","https://a2.muscache.com/im/pictures/111188215/81806b23_original.jpg?aki_policy=large","24158689","2014-11-25","within an hour","95%","60%","f","https://a0.muscache.com/im/users/24158689/profile_pic/1420484320/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'kba']","t","42.350577156612935","-71.16393919577622","House","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,Lock on Bedroom Door,Hangers,Iron,Laptop Friendly Workspace}","$65.00","1","2","8","2015-08-24","2016-04-20","93","9","10","10","10","10","10","moderate","0.63"
"9255725","https://a2.muscache.com/im/pictures/859e006b-2833-4602-8bb2-0672ea61ec14.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.3590776927106","-71.14058989352861","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$68.00","1","2","10","2015-11-23","2016-08-12","96","10","10","10","10","9","10","strict","1.03"
"13490438","https://a2.muscache.com/im/pictures/1949a3d9-7a2e-48a3-bf44-95f0c88a3eaa.jpg?aki_policy=large","50646598","2015-12-06","within a few hours","100%","63%","f","https://a2.muscache.com/im/pictures/bf0a1edc-f0db-45da-9b86-7e605dd21695.jpg?aki_policy=profile_x_medium","9","['email', 'phone', 'reviews', 'kba']","t","42.3566169433856","-71.13847571224115","House","Private room","1","1.5","1","1","Real Bed","{Wireless Internet,Air Conditioning,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$55.00","1","1","2","2016-06-23","2016-08-16","100","10","10","9","10","10","9","strict","0.78"
"9114896","https://a2.muscache.com/im/pictures/1cfd35ce-b041-4c0d-bf0f-04cc8fc19a3a.jpg?aki_policy=large","43777733","2015-09-09","within an hour","100%","100%","f","https://a0.muscache.com/im/users/43777733/profile_pic/1441813907/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'amex', 'reviews', 'jumio']","t","42.35389221103398","-71.15954400902984","Condominium","Entire home/apt","6","1.0","2","3","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$150.00","2","2","34","2015-11-23","2016-09-01","94","10","10","10","10","9","9","moderate","3.52"
"1185034","https://a2.muscache.com/im/pictures/618dce5f-ee51-4266-9373-717289363065.jpg?aki_policy=large","6481306","2013-05-20","within a few hours","100%","80%","f","https://a2.muscache.com/im/users/6481306/profile_pic/1369058456/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.337189555618934","-71.15143736746808","Condominium","Entire home/apt","6","1.0","1","3","Futon","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$163.00","2","1","16","2013-06-01","2016-05-15","89","8","9","10","10","9","9","moderate","0.40"
"8934599","https://a2.muscache.com/im/pictures/4fb2dfe8-7ba4-406e-94ae-2a6e829df7ee.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.359296325917995","-71.14019685731922","House","Entire home/apt","6","1.0","3","3","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$283.00","1","3","7","2016-05-17","2016-08-16","97","10","10","10","10","9","9","strict","1.84"
"1545185","https://a2.muscache.com/im/pictures/27186847/d001ae31_original.jpg?aki_policy=large","697401","2011-06-13","within an hour","100%","100%","f","https://a2.muscache.com/im/users/697401/profile_pic/1380307005/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","42.34839859005365","-71.15696250309374","House","Entire home/apt","5","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Heating,Washer,Dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$140.00","2","1","31","2013-10-07","2016-09-03","87","9","8","9","9","9","9","moderate","0.87"
